ec5_uuid,created_at,uploaded_at,created_by,title,2_Species,lat_3_GPS_coordinates,long_3_GPS_coordinates,accuracy_3_GPS_coordinates,UTM_Northing_3_GPS_coordinates,UTM_Easting_3_GPS_coordinates,UTM_Zone_3_GPS_coordinates,4_Taxa,5_Photo,6_Audio,7_Video,8_Latin_binomial,9_Comments,10_Date,11_Circumstance
f6b46b7b-c542-4d16-8d82-813f36efbc7c,2021-04-06T09:21:47.710Z,2021-04-08T15:36:51.000Z,robewers01@googlemail.com,"Lauraceae Laurus nobilis 06/04/2021",Lauraceae,51.420594,-0.820162,10,5698852,651563,30U,Plant,,,,"Laurus nobilis","Bay laurel",06/04/2021,Captive
cb1cf6d7-4986-4014-8434-f023b2169255,2021-04-06T09:20:32.967Z,2021-04-08T15:36:47.000Z,robewers01@googlemail.com,"Araliaceae Hedera helix 06/04/2021",Araliaceae,51.420557,-0.820155,11,5698848,651563,30U,Plant,,,,"Hedera helix","Common ivy",06/04/2021,Wild
5e81e4a6-0c9b-4656-af67-833d2a51016a,2021-04-06T09:19:00.684Z,2021-04-08T15:36:42.000Z,robewers01@googlemail.com,"Blackbird 06/04/2021",Blackbird,51.420648,-0.820168,7,5698858,651562,30U,Bird,,,,,,06/04/2021,Wild
eb85d1cf-8b14-4f18-b295-26213e4864fe,2021-04-06T09:18:39.935Z,2021-04-08T15:36:38.000Z,robewers01@googlemail.com,"Asparagaceae Hyacinthus sp 06/04/2021",Asparagaceae,51.420573,-0.82017,11,5698850,651562,30U,Plant,,,,"Hyacinthus sp",Hyacinth,06/04/2021,Captive
8661efb8-73f7-4591-bbcb-e14f65e6491f,2021-04-06T09:17:31.001Z,2021-04-08T15:36:34.000Z,robewers01@googlemail.com,"Ranunculaceae 06/04/2021",Ranunculaceae,51.420517,-0.820051,10,5698844,651571,30U,Plant,,,,,,06/04/2021,Captive
4da5859e-2864-47e0-85c3-6d2dff830371,2021-04-06T09:16:45.737Z,2021-04-08T15:36:29.000Z,robewers01@googlemail.com,"Fagaceae Quercus robur 06/04/2021",Fagaceae,51.420515,-0.820181,12,5698843,651562,30U,Plant,,,,"Quercus robur","English oak",06/04/2021,Captive
600d4306-41f2-466a-a8eb-c831676b1335,2021-04-06T09:15:50.329Z,2021-04-08T15:36:25.000Z,robewers01@googlemail.com,"Rosaceae Rubus sp 06/04/2021",Rosaceae,51.420566,-0.820161,9,5698849,651563,30U,Plant,,,,"Rubus sp",Bramble,06/04/2021,Wild
1d68660e-db81-4c7c-b22a-7759fb0e98ab,2021-04-06T09:11:39.924Z,2021-04-08T15:36:20.000Z,robewers01@googlemail.com,"Dryopteridaceae Dryopteris sp 06/04/2021",Dryopteridaceae,51.420548,-0.820193,15,5698847,651561,30U,Plant,1d68660e-db81-4c7c-b22a-7759fb0e98ab_1617700248.jpg,,,"Dryopteris sp","Wood fern",06/04/2021,Captive
b48e965d-e0ce-474c-9eda-e8a2f139e89d,2021-04-06T09:10:02.300Z,2021-04-08T15:36:16.000Z,robewers01@googlemail.com,"Aspleniaceae Asplenium sp 06/04/2021",Aspleniaceae,51.420566,-0.820175,14,5698849,651562,30U,Plant,b48e965d-e0ce-474c-9eda-e8a2f139e89d_1617700123.jpg,,,"Asplenium sp",Spleenwort,06/04/2021,Captive
9811e152-b343-4b2e-bef1-f2aafcd7ef68,2021-04-06T09:08:19.403Z,2021-04-08T15:36:12.000Z,robewers01@googlemail.com,"Arecaceae 06/04/2021",Arecaceae,51.420554,-0.820183,15,5698848,651561,30U,Plant,9811e152-b343-4b2e-bef1-f2aafcd7ef68_1617700092.jpg,,,,,06/04/2021,Captive
8bc98646-372e-4c68-a61b-4460d7ac1a62,2021-04-06T09:07:21.025Z,2021-04-08T15:36:08.000Z,robewers01@googlemail.com,"Araceae Epipremnun sp 06/04/2021",Araceae,51.420558,-0.820181,20,5698848,651562,30U,Plant,8bc98646-372e-4c68-a61b-4460d7ac1a62_1617699996.jpg,,,"Epipremnun sp",,06/04/2021,Captive
0204d421-6d4d-4a18-b6d3-de81a5dfb14b,2021-04-06T09:06:00.357Z,2021-04-08T15:36:03.000Z,robewers01@googlemail.com,"Asparagaceae Dracaena sp 06/04/2021",Asparagaceae,51.420565,-0.820165,13,5698849,651563,30U,Plant,0204d421-6d4d-4a18-b6d3-de81a5dfb14b_1617699908.jpg,,,"Dracaena sp","Dragon tree",06/04/2021,Captive
06c72a28-919e-4fd1-b243-39edcf4c70a1,2021-04-06T08:46:08.855Z,2021-04-08T15:35:59.000Z,robewers01@googlemail.com,"Saxifragaceae Heuchera sp 06/04/2021",Saxifragaceae,51.420672,-0.820193,8,5698861,651560,30U,Plant,06c72a28-919e-4fd1-b243-39edcf4c70a1_1617698731.jpg,,,"Heuchera sp",Alumroot,06/04/2021,Captive
2d634253-dbeb-4020-8e7f-3e9037ee7126,2021-04-06T08:43:35.958Z,2021-04-08T15:35:55.000Z,robewers01@googlemail.com,"Amaryllidaceae Narcissus sp 06/04/2021",Amaryllidaceae,51.420579,-0.820168,17,5698850,651562,30U,Plant,2d634253-dbeb-4020-8e7f-3e9037ee7126_1617698564.jpg,,,"Narcissus sp",Daffodil,06/04/2021,Captive
409eb06d-6d17-4c35-a79a-2ce1009d8600,2021-04-06T08:41:26.439Z,2021-04-08T15:35:51.000Z,robewers01@googlemail.com,"Saxifragaceae Bergenia crassifolia 06/04/2021",Saxifragaceae,51.420622,-0.82014,8,5698855,651564,30U,Plant,409eb06d-6d17-4c35-a79a-2ce1009d8600_1617698459.jpg,,,"Bergenia crassifolia","Elephants ears",06/04/2021,Captive
b12a93f8-cce1-4fdd-aaee-87dc6bbc000e,2021-04-06T08:36:27.726Z,2021-04-08T15:35:47.000Z,robewers01@googlemail.com,"Sapindaceae Acer sp 06/04/2021",Sapindaceae,51.420675,-0.82016,18,5698861,651563,30U,Plant,b12a93f8-cce1-4fdd-aaee-87dc6bbc000e_1617698148.jpg,,,"Acer sp",Maple,06/04/2021,Wild
c741cf85-f94a-43a7-a20a-c5b610069e99,2021-04-06T08:33:06.496Z,2021-04-08T15:35:42.000Z,robewers01@googlemail.com,"Boraginaceae Pulmonaria officinalis 06/04/2021",Boraginaceae,51.420711,-0.820307,21,5698865,651552,30U,Plant,c741cf85-f94a-43a7-a20a-c5b610069e99_1617697921.jpg,,,"Pulmonaria officinalis",Lungwort,06/04/2021,Captive
c07d9517-18b1-4a30-80f2-b369bdbb14a7,2021-04-06T08:21:09.447Z,2021-04-08T15:35:38.000Z,robewers01@googlemail.com,"Magpie 06/04/2021",Magpie,51.42052,-0.820217,28,5698844,651559,30U,Bird,,,,,,06/04/2021,Wild
7150204d-9a92-4e11-94b3-03ed94d28c8e,2021-04-06T08:20:28.959Z,2021-04-08T15:35:34.000Z,robewers01@googlemail.com,"Goldfinch 06/04/2021",Goldfinch,51.420541,-0.820044,14,5698846,651571,30U,Bird,,,,,,06/04/2021,Wild
8dc6bf21-9206-4403-8746-4e52fd71fba6,2021-04-06T08:14:20.749Z,2021-04-08T15:35:30.000Z,robewers01@googlemail.com,"Woodpigeon 06/04/2021",Woodpigeon,51.42061,-0.820125,6,5698854,651565,30U,Bird,,,,,,06/04/2021,Wild
722278b4-95f1-4858-9a45-142487e58a91,2021-04-06T08:14:06.605Z,2021-04-08T15:35:26.000Z,robewers01@googlemail.com,"Starling 06/04/2021",Starling,51.42061,-0.820126,8,5698854,651565,30U,Bird,,,,,,06/04/2021,Wild
66d80bb9-da80-441d-ad0b-3d52f7462482,2021-04-06T08:13:53.383Z,2021-04-08T15:35:21.000Z,robewers01@googlemail.com,"Great tit 06/04/2021","Great tit",51.420592,-0.820134,6,5698852,651565,30U,Bird,,,,,,06/04/2021,Wild
e0a984e4-b179-4778-a13f-fabe78dac28e,2021-04-06T08:13:37.873Z,2021-04-08T15:35:19.000Z,robewers01@googlemail.com,"Blue tit 06/04/2021","Blue tit",51.420603,-0.820121,10,5698853,651566,30U,Bird,,,,,,06/04/2021,Wild
5bdbecb7-8235-403d-bc37-6fdf94b52a5c,2021-04-06T08:13:22.588Z,2021-04-08T15:35:17.000Z,robewers01@googlemail.com,"Robin 06/04/2021",Robin,51.420549,-0.820177,15,5698847,651562,30U,Bird,,,,,,06/04/2021,Wild
13093359-67de-4749-8eeb-73480014ce52,2021-04-06T08:13:11.196Z,2021-04-08T15:35:15.000Z,robewers01@googlemail.com,"House sparrow 06/04/2021","House sparrow",51.420547,-0.820186,14,5698847,651561,30U,Bird,,,,,,06/04/2021,Wild
33180b8e-4b76-4111-925d-ee498a879bd3,2021-03-23T09:20:40.453Z,2021-03-23T09:21:41.000Z,robewers01@googlemail.com,"Great tit 23/03/2021","Great tit",51.420558,-0.820196,17,5698848,651560,30U,Bird,,,,,,23/03/2021,Wild
088bcc86-a564-400b-a501-8d9251c648ab,2021-03-23T09:20:23.350Z,2021-03-23T09:21:39.000Z,robewers01@googlemail.com,"Grey squirrel 23/03/2021","Grey squirrel",51.420551,-0.820122,6,5698847,651566,30U,Bird,,,,,,23/03/2021,Wild
92058b52-a161-4b81-b8a5-96f35c1a6af7,2021-03-23T09:20:11.195Z,2021-03-23T09:21:38.000Z,robewers01@googlemail.com,"Long tailed tit 23/03/2021","Long tailed tit",51.420553,-0.820121,6,5698848,651566,30U,Bird,,,,,,23/03/2021,Wild
5be3a0a8-3b1b-4f8d-b0dd-203b4fed2817,2021-03-23T09:19:56.953Z,2021-03-23T09:21:36.000Z,robewers01@googlemail.com,"Magpie 23/03/2021",Magpie,51.420562,-0.820083,6,5698849,651568,30U,Bird,,,,,,23/03/2021,Wild
37a9ac84-103c-445f-bfe1-8cb3299c326e,2021-03-23T09:19:34.731Z,2021-03-23T09:21:34.000Z,robewers01@googlemail.com,"Starling 23/03/2021",Starling,51.420561,-0.820084,7,5698849,651568,30U,Bird,,,,,,23/03/2021,Wild
1e025964-42ae-48ac-998f-b2451d4e218f,2021-03-23T09:19:22.541Z,2021-03-23T09:21:32.000Z,robewers01@googlemail.com,"Red kite 23/03/2021","Red kite",51.420557,-0.820075,8,5698848,651569,30U,Bird,,,,,,23/03/2021,Wild
ec5db7b1-8e83-4714-ab55-b3cb36f45051,2021-03-23T09:19:12.648Z,2021-03-23T09:21:30.000Z,robewers01@googlemail.com,"Blue tit 23/03/2021","Blue tit",51.420528,-0.820042,16,5698845,651571,30U,Bird,,,,,,23/03/2021,Wild
f34a9f99-7f65-49d0-969f-56f2302436ff,2021-03-23T09:19:01.874Z,2021-03-23T09:21:28.000Z,robewers01@googlemail.com,"Woodpigeon 23/03/2021",Woodpigeon,51.420561,-0.820173,19,5698848,651562,30U,Bird,,,,,,23/03/2021,Wild
1491a57c-b693-4b91-b5e1-6c5e714e4b1c,2021-03-14T14:20:03.060Z,2021-03-23T09:21:26.000Z,robewers01@googlemail.com,"Grey squirrel 14/03/2021","Grey squirrel",51.420644,-0.820125,101,5698858,651565,30U,Mammal,,,,,,14/03/2021,Wild
240da316-6534-4ff9-8734-fa0fdc2c2843,2021-03-14T14:19:34.900Z,2021-03-23T09:21:24.000Z,robewers01@googlemail.com,"Woodpigeon 14/03/2021",Woodpigeon,51.420668,-0.820114,13,5698860,651566,30U,Bird,,,,,,14/03/2021,Wild
d8904f81-d5d7-441b-9f94-7240a4851cff,2021-03-14T14:19:11.202Z,2021-03-23T09:21:23.000Z,robewers01@googlemail.com,"Magpie 14/03/2021",Magpie,51.420695,-0.820108,6,5698863,651566,30U,Bird,,,,,,14/03/2021,Wild
c61d45db-78b4-446d-99d9-5953915e50df,2021-03-14T14:18:59.217Z,2021-03-23T09:21:21.000Z,robewers01@googlemail.com,"Robin 14/03/2021",Robin,51.420675,-0.820128,8,5698861,651565,30U,Bird,,,,,,14/03/2021,Wild
d5dc084c-9836-4825-a59a-9e3fca46e134,2021-03-14T14:18:48.398Z,2021-03-23T09:21:19.000Z,robewers01@googlemail.com,"Starling 14/03/2021",Starling,51.420674,-0.820129,12,5698861,651565,30U,Bird,,,,,,14/03/2021,Wild
4db98e37-840e-4048-bea5-84a35104ab8d,2021-03-14T14:18:35.096Z,2021-03-23T09:21:17.000Z,robewers01@googlemail.com,"Blue tit 14/03/2021","Blue tit",51.420675,-0.820099,28,5698861,651567,30U,Bird,,,,,,14/03/2021,Wild
ed07e4a8-faf5-4036-b0cf-0959041f7a6c,2021-03-14T14:18:21.855Z,2021-03-23T09:21:15.000Z,robewers01@googlemail.com,"Great tit 14/03/2021","Great tit",51.420544,-0.820184,15,5698846,651561,30U,Bird,,,,,,14/03/2021,Wild
0c8bb9a2-aae7-4d07-a319-26bf6c5ff82e,2021-03-14T13:32:20.329Z,2021-03-23T09:21:13.000Z,robewers01@googlemail.com,"Red kite 14/03/2021","Red kite",51.379551,-0.862136,5,5694202,648778,30U,Bird,,,,,,14/03/2021,Wild
806af690-bde4-46f7-9f8b-722f738cbfce,2021-03-14T13:28:18.037Z,2021-03-23T09:21:11.000Z,robewers01@googlemail.com,"Araliaceae Hedera helix 14/03/2021",Araliaceae,51.379542,-0.862112,8,5694201,648779,30U,Plant,,,,"Hedera helix","Common ivy",14/03/2021,Wild
09267f9f-e798-4bcb-a8ac-72694e7b5ae0,2021-03-14T13:27:09.077Z,2021-03-23T09:21:10.000Z,robewers01@googlemail.com,"Rosaceae Rubus sp 14/03/2021",Rosaceae,51.379592,-0.862141,8,5694207,648777,30U,Plant,,,,"Rubus sp",,14/03/2021,Wild
5e9e64a5-6fc6-4fbc-b40d-9f2669bcb623,2021-03-14T13:26:31.167Z,2021-03-23T09:21:08.000Z,robewers01@googlemail.com,"Betulaceae 14/03/2021",Betulaceae,51.379593,-0.8621,7,5694207,648780,30U,Plant,,,,,,14/03/2021,Captive
d5aa0c50-f90e-4732-b5a3-b997c5d4dabb,2021-03-14T13:25:46.717Z,2021-03-23T09:21:06.000Z,robewers01@googlemail.com,"Pinaceae 14/03/2021",Pinaceae,51.379591,-0.86205,17,5694207,648784,30U,Plant,,,,,,14/03/2021,Captive
aa101b56-86ee-433c-837c-eb2f275a6257,2021-03-14T13:25:10.411Z,2021-03-23T09:21:04.000Z,robewers01@googlemail.com,"Carrion crow 14/03/2021","Carrion crow",51.379568,-0.862054,20,5694204,648783,30U,Bird,,,,,,14/03/2021,Wild
4de5e0b1-d0ea-4b81-bfc1-24d34fd20459,2021-03-06T14:25:24.256Z,2021-03-06T21:22:17.000Z,robewers01@googlemail.com,"Starling 06/03/2021",Starling,51.420554,-0.82018,14,5698848,651562,30U,Bird,,,,,,06/03/2021,Wild
9dd74f7f-3a20-4899-b336-e862956066ba,2021-03-06T13:55:22.945Z,2021-03-06T21:22:15.000Z,robewers01@googlemail.com,"Song thrush 06/03/2021","Song thrush",51.420636,-0.820134,8,5698857,651565,30U,Bird,,,,,,06/03/2021,Wild
d00325a7-1149-4e4c-aa1a-5f0be378f8fc,2021-03-06T13:55:04.207Z,2021-03-06T21:22:13.000Z,robewers01@googlemail.com,"Redwing 06/03/2021",Redwing,51.420643,-0.82012,12,5698858,651565,30U,Bird,,,,,,06/03/2021,Wild
20690edb-39e3-44c5-bb39-c2845706a97d,2021-03-06T13:54:54.513Z,2021-03-06T21:22:11.000Z,robewers01@googlemail.com,"Great tit 06/03/2021","Great tit",51.420588,-0.820152,17,5698851,651563,30U,Bird,,,,,,06/03/2021,Wild
b7ba32a9-6034-4d6d-99f3-a0bb86e3879b,2021-03-06T13:54:45.626Z,2021-03-06T21:22:09.000Z,robewers01@googlemail.com,"Blue tit 06/03/2021","Blue tit",51.420554,-0.820163,13,5698848,651563,30U,Bird,,,,,,06/03/2021,Wild
48cb5ddb-cf00-46df-a8e1-969fb086d1ba,2021-03-06T13:24:33.468Z,2021-03-06T21:22:07.000Z,robewers01@googlemail.com,"Red kite 06/03/2021","Red kite",51.419686,-0.812028,19,5698768,652131,30U,Bird,,,,,,06/03/2021,Wild
c96c1cdc-6e17-4925-9563-612d9f1d3a18,2021-03-06T13:23:30.207Z,2021-03-06T21:22:06.000Z,robewers01@googlemail.com,"Magpie 06/03/2021",Magpie,51.419737,-0.812087,19,5698774,652127,30U,Bird,,,,,,06/03/2021,Wild
1798b5a8-0a99-4604-bae0-5167ce66c43a,2021-03-06T13:18:34.270Z,2021-03-06T21:22:04.000Z,robewers01@googlemail.com,"Wren 06/03/2021",Wren,51.417242,-0.811651,33,5698497,652166,30U,Bird,,,,,,06/03/2021,Wild
df4a83f0-d899-45c6-bf53-2de3d3c9276c,2021-03-06T13:17:01.333Z,2021-03-06T21:22:02.000Z,robewers01@googlemail.com,"Robin 06/03/2021",Robin,51.417627,-0.811222,36,5698541,652194,30U,Bird,,,,,,06/03/2021,Wild
0eb0cc8e-1d7c-423a-8395-7afebf14de95,2021-03-06T13:13:55.518Z,2021-03-06T21:22:00.000Z,robewers01@googlemail.com,"Blackbird 06/03/2021",Blackbird,51.41774,-0.811555,14,5698553,652171,30U,Bird,,,,,,06/03/2021,Wild
7bb75e4c-1be4-4271-9a6e-6a26fb440ae2,2021-03-06T13:13:20.549Z,2021-03-06T21:21:58.000Z,robewers01@googlemail.com,"Woodpigeon 06/03/2021",Woodpigeon,51.417639,-0.811526,20,5698541,652173,30U,Bird,,,,,,06/03/2021,Wild
964a6771-b53e-43ee-999f-11fe65df88af,2021-03-06T13:12:12.485Z,2021-03-06T21:21:57.000Z,robewers01@googlemail.com,"Grey squirrel 06/03/2021","Grey squirrel",51.417528,-0.811274,15,5698530,652191,30U,Mammal,,,,,,06/03/2021,Wild
cddae910-ce7a-4da4-8483-2d4866e9207e,2021-03-06T13:11:43.436Z,2021-03-06T21:21:55.000Z,robewers01@googlemail.com,"Jackdaw 06/03/2021",Jackdaw,51.417459,-0.811743,13,5698521,652158,30U,Bird,,,,,,06/03/2021,Wild
3c4d74f8-d9a4-4482-818f-9d4ed755d6a3,2021-03-06T13:03:29.575Z,2021-03-06T21:21:53.000Z,robewers01@googlemail.com,"Chaffinch 06/03/2021",Chaffinch,51.418613,-0.81584,26,5698641,651870,30U,Bird,,,,,,06/03/2021,Wild
b7889177-406a-4981-8ce0-54886c57e4e5,2021-02-28T14:47:40.627Z,2021-03-06T12:37:34.000Z,robewers01@googlemail.com,"Boraginaceae Pulmonaria sp 28/02/2021",Boraginaceae,51.420557,-0.82007,11,5698848,651569,30U,Plant,b7889177-406a-4981-8ce0-54886c57e4e5_1614523599.jpg,,,"Pulmonaria sp",Lungwort,28/02/2021,Captive
facf5e72-a1c5-4e9a-b0df-fe0476016c2c,2021-02-28T11:55:38.102Z,2021-03-06T12:37:32.000Z,robewers01@googlemail.com,"Asparagaceae Dracaena sp 28/02/2021",Asparagaceae,51.420552,-0.820156,16,5698847,651563,30U,Plant,facf5e72-a1c5-4e9a-b0df-fe0476016c2c_1614513299.jpg,,,"Dracaena sp","Dragon tree",28/02/2021,Captive
4b964a76-ca5f-48ba-bcbe-00f9cf746a46,2021-02-28T11:43:50.546Z,2021-03-06T12:37:31.000Z,robewers01@googlemail.com,"Common gull 28/02/2021","Common gull",51.420552,-0.820151,20,5698847,651564,30U,Bird,,,,,,28/02/2021,Wild
679ed2e6-9837-42e6-8dcb-c817725bf76a,2021-02-28T11:41:22.133Z,2021-03-06T12:37:29.000Z,robewers01@googlemail.com,"Collared dove 28/02/2021","Collared dove",51.420537,-0.820134,20,5698846,651565,30U,Bird,,,,,,28/02/2021,Wild
38ba2201-2bac-4f74-9e6f-812dc0f90a4b,2021-02-28T11:01:43.623Z,2021-03-06T12:37:27.000Z,robewers01@googlemail.com,"Dunnock 28/02/2021",Dunnock,51.420553,-0.820155,14,5698848,651563,30U,Bird,,,,,,28/02/2021,Wild
45218948-ed1a-44e6-a472-92f06dee42ed,2021-02-28T10:05:38.623Z,2021-03-06T12:37:25.000Z,robewers01@googlemail.com,"Song thrush 28/02/2021","Song thrush",51.420611,-0.820226,14,5698854,651558,30U,Bird,,,,,,28/02/2021,Wild
284515bd-163d-40ad-a089-93b0cb0c5872,2021-02-28T09:40:09.783Z,2021-03-06T12:37:23.000Z,robewers01@googlemail.com,"House sparrow 28/02/2021","House sparrow",51.420603,-0.820186,10,5698853,651561,30U,Bird,,,,,,28/02/2021,Wild
1ff1026a-d4d3-4c33-bc05-f0368de01aa3,2021-02-28T09:36:53.592Z,2021-03-06T12:37:21.000Z,robewers01@googlemail.com,"Red kite 28/02/2021","Red kite",51.420606,-0.820142,13,5698853,651564,30U,Bird,,,,,,28/02/2021,Wild
5fb011ee-f471-4db5-8f15-af3c63200a14,2021-02-28T09:34:34.647Z,2021-03-06T12:37:20.000Z,robewers01@googlemail.com,"Carrion crow 28/02/2021","Carrion crow",51.420679,-0.820253,12,5698861,651556,30U,Bird,,,,,,28/02/2021,Wild
fc0c6045-b8e1-439a-b88c-d0f9a17e875a,2021-02-28T09:33:41.929Z,2021-03-06T12:37:18.000Z,robewers01@googlemail.com,"Redwing 28/02/2021",Redwing,51.420692,-0.820352,8,5698863,651549,30U,Bird,,,,,,28/02/2021,Wild
db750a2a-e75e-4527-85ce-a78ee6fd49be,2021-02-28T09:33:22.344Z,2021-03-06T12:37:16.000Z,robewers01@googlemail.com,"Grey squirrel 28/02/2021","Grey squirrel",51.420694,-0.820354,12,5698863,651549,30U,Mammal,,,,,,28/02/2021,Wild
2efc97b2-7a90-4cab-9f45-3de13d8a88c7,2021-02-28T09:32:58.351Z,2021-03-06T12:37:14.000Z,robewers01@googlemail.com,"Woodpigeon 28/02/2021",Woodpigeon,51.420614,-0.820208,7,5698854,651559,30U,Bird,,,,,,28/02/2021,Wild
87a0fe2b-aaae-4f95-88b6-580866ef2353,2021-02-28T09:32:42.512Z,2021-03-06T12:37:12.000Z,robewers01@googlemail.com,"Robin 28/02/2021",Robin,51.420614,-0.820208,8,5698854,651559,30U,Bird,,,,,,28/02/2021,Wild
c662eb74-f249-4086-84c9-9c56c8527c14,2021-02-28T09:32:29.174Z,2021-03-06T12:37:10.000Z,robewers01@googlemail.com,"Great tit 28/02/2021","Great tit",51.420562,-0.820166,7,5698849,651563,30U,Bird,c662eb74-f249-4086-84c9-9c56c8527c14_1614504747.jpg,,,,,28/02/2021,Wild
8fb4eedd-572a-4727-bbc5-ebb4da1e318d,2021-02-28T09:32:09.871Z,2021-03-06T12:37:09.000Z,robewers01@googlemail.com,"Nuthatch 28/02/2021",Nuthatch,51.420562,-0.820166,8,5698849,651563,30U,Bird,8fb4eedd-572a-4727-bbc5-ebb4da1e318d_1614504727.jpg,,,,,28/02/2021,Wild
b394dbc3-50be-498c-9ece-5ef977503cca,2021-02-28T09:31:51.542Z,2021-03-06T12:37:07.000Z,robewers01@googlemail.com,"Magpie 28/02/2021",Magpie,51.420599,-0.820168,21,5698853,651562,30U,Bird,b394dbc3-50be-498c-9ece-5ef977503cca_1614504709.jpg,,,,,28/02/2021,Wild
49b84519-a64a-437c-a987-0cb483fb5c30,2021-02-28T09:31:32.124Z,2021-03-06T12:37:05.000Z,robewers01@googlemail.com,"Blue tit 28/02/2021","Blue tit",51.420679,-0.820209,8,5698861,651559,30U,Bird,49b84519-a64a-437c-a987-0cb483fb5c30_1614504689.jpg,,,,,28/02/2021,Wild
302a9187-9861-4915-8f4d-61e002ee8ff4,2021-02-28T09:30:55.922Z,2021-03-06T12:37:03.000Z,robewers01@googlemail.com,"Long tailed tit 28/02/2021","Long tailed tit",51.420602,-0.820162,13,5698853,651563,30U,Bird,,,,,,28/02/2021,Wild
d6645686-df41-4632-8e16-93c5460007ed,2021-02-28T09:30:42.105Z,2021-03-06T12:37:01.000Z,robewers01@googlemail.com,"Blackbird 28/02/2021",Blackbird,51.420585,-0.820167,13,5698851,651562,30U,Bird,,,,,,28/02/2021,Wild
15f0cee9-4dd9-4c71-9d3b-6ac2c5b3f939,2021-02-28T09:30:25.532Z,2021-03-06T12:37:00.000Z,robewers01@googlemail.com,"Starling 28/02/2021",Starling,51.42068,-0.820307,8,5698861,651552,30U,Bird,15f0cee9-4dd9-4c71-9d3b-6ac2c5b3f939_1614504621.jpg,,,,,28/02/2021,Wild
9198a282-fc2f-4b48-b060-5483d51c6a4b,2021-02-27T11:23:59.741Z,2021-03-06T12:36:58.000Z,robewers01@googlemail.com,"Ranunculaceae Helleborus sp 27/02/2021",Ranunculaceae,51.420639,-0.820129,5,5698857,651565,30U,Plant,9198a282-fc2f-4b48-b060-5483d51c6a4b_1614425003.jpg,,,"Helleborus sp",,27/02/2021,Captive
28c3945c-b595-486b-9e8c-e4becfebd9e3,2021-02-27T11:22:11.986Z,2021-03-06T12:36:56.000Z,robewers01@googlemail.com,"Asparagaceae Hyacinthus sp 27/02/2021",Asparagaceae,51.420642,-0.820086,14,5698858,651568,30U,Plant,28c3945c-b595-486b-9e8c-e4becfebd9e3_1614424900.jpg,,,"Hyacinthus sp",Hyacinth,27/02/2021,Captive
01099202-7643-4b59-9487-cd32ba22d41c,2021-02-26T16:20:21.872Z,2021-02-26T16:21:02.000Z,robewers01@googlemail.com,"Redwing 26/02/2021",Redwing,51.420557,-0.820161,14,5698848,651563,30U,Bird,,,,,,26/02/2021,Wild
1aab6ddb-ff65-4410-b778-8f99ebe277d9,2021-02-26T16:19:56.911Z,2021-02-26T16:21:00.000Z,robewers01@googlemail.com,"Carrion crow 26/02/2021","Carrion crow",51.420546,-0.820126,17,5698847,651565,30U,Bird,,,,,,26/02/2021,Wild
113a0a56-b7d9-4c21-9053-1935e7520fff,2021-02-26T16:19:45.951Z,2021-02-26T16:20:58.000Z,robewers01@googlemail.com,"Wren 26/02/2021",Wren,51.420546,-0.820158,21,5698847,651563,30U,Bird,,,,,,26/02/2021,Wild
5c13ac1a-d5d6-4dcf-a105-19627ec44f60,2021-02-26T15:58:27.996Z,2021-02-26T16:20:57.000Z,robewers01@googlemail.com,"Great tit 26/02/2021","Great tit",51.420546,-0.820161,22,5698847,651563,30U,Bird,,,,,,26/02/2021,Wild
88975abd-ddef-4959-9225-4b6514040b00,2021-02-26T15:57:35.722Z,2021-02-26T16:20:55.000Z,robewers01@googlemail.com,"Starling 26/02/2021",Starling,51.420575,-0.820164,23,5698850,651563,30U,Bird,,,,,,26/02/2021,Wild
f311713f-0594-4828-ad07-2c103b9e3d2b,2021-02-26T15:30:19.167Z,2021-02-26T16:20:53.000Z,robewers01@googlemail.com,"Ranunculaceae Ficaria sp 26/02/2021",Ranunculaceae,51.420622,-0.820184,19,5698855,651561,30U,Plant,f311713f-0594-4828-ad07-2c103b9e3d2b_1614353377.jpg,,,"Ficaria sp",,26/02/2021,Wild
af98fb70-5392-479f-8e50-d177bd4790d3,2021-02-26T14:47:18.928Z,2021-02-26T15:01:14.000Z,robewers01@googlemail.com,"Red kite 26/02/2021","Red kite",51.419965,-0.817305,24,5698788,651763,30U,Bird,,,,,,26/02/2021,Wild
b887e226-9410-46e1-b8eb-aa0740af2f5a,2021-02-26T14:45:02.404Z,2021-02-26T15:01:10.000Z,robewers01@googlemail.com,"Ring necked parakeet 26/02/2021","Ring necked parakeet",51.418833,-0.816682,8,5698663,651810,30U,Bird,,,,,,26/02/2021,Wild
61488333-b8e8-41c5-a00f-69c4bd4df40b,2021-02-26T14:36:19.298Z,2021-02-26T15:01:06.000Z,robewers01@googlemail.com,"Nuthatch 26/02/2021",Nuthatch,51.418418,-0.817184,20,5698616,651777,30U,Bird,,,,,,26/02/2021,Wild
f4c33f13-6759-4c78-a412-f87a053c7ede,2021-02-26T14:19:02.960Z,2021-02-26T15:01:01.000Z,robewers01@googlemail.com,"Blue tit 26/02/2021","Blue tit",51.418526,-0.817184,24,5698628,651777,30U,Bird,,,,,,26/02/2021,Wild
